# Time-averaged data for fix myat1
# TimeStep v_velx
305900 0.00787421
306000 0.00445509
306100 0.00310154
306200 0.00400976
306300 -0.00243267
306400 0.000215865
306500 0.00323628
306600 0.00923883
306700 0.0115048
306800 0.00669193
306900 0.000443657
307000 0.00542487
307100 0.00243303
307200 -0.00229709
307300 0.00349411
307400 0.00443289
307500 0.00698167
307600 0.00470185
307700 0.00383794
307800 0.00248771
307900 0.00637968
308000 0.00857075
308100 0.00655935
308200 0.0005457
308300 0.0111684
308400 0.00978295
308500 0.00668985
308600 -0.0037326
308700 0.00262125
308800 0.00158034
308900 0.00281898
309000 0.00711039
309100 0.0072432
309200 0.0086075
309300 0.0146277
309400 0.0040956
309500 8.97953e-05
309600 0.0019964
309700 0.00166777
309800 0.00452782
309900 0.00872098
310000 7.61866e-05
310100 0.00433586
310200 0.00661703
310300 0.0101968
310400 0.00225954
310500 0.00223728
310600 0.00398486
310700 0.00956108
310800 0.0114973
310900 0.00779828
311000 0.00269656
311100 0.00626196
311200 -0.00157991
311300 0.00462909
311400 0.0104458
311500 -0.000153185
311600 0.0097788
311700 0.00833559
311800 0.00481382
311900 0.00740171
312000 0.00918021
312100 0.000305602
312200 0.00727459
312300 -0.00189542
312400 0.0056718
312500 -0.00348875
312600 0.00353645
312700 0.00676725
312800 0.00759141
312900 0.00536138
313000 0.00281353
313100 0.000388379
313200 0.00861414
313300 0.00531052
313400 0.00373892
313500 0.00511431
313600 0.00955294
313700 0.00669054
313800 0.0105853
313900 0.00370758
314000 0.0124038
314100 0.00263137
314200 0.00878119
314300 0.00789181
314400 -0.00306193
314500 0.00484169
314600 -0.00297815
314700 0.00616561
314800 0.00869005
314900 0.00426713
315000 0.00973658
315100 0.00850881
315200 0.00413446
315300 0.0110798
315400 0.0119789
315500 0.00748105
315600 0.00508529
315700 0.000580075
315800 0.00593941
315900 0.00186849
316000 0.00534272
316100 0.00809466
316200 0.00838551
316300 0.00457446
316400 -0.000618601
316500 0.000425228
316600 0.00222704
316700 0.0090327
316800 0.00592598
316900 0.00809468
317000 0.00174531
317100 0.00771622
317200 0.00505756
317300 0.00498321
317400 0.00518506
317500 0.00285687
317600 0.00725696
317700 0.00630048
317800 0.000585967
317900 0.000350288
318000 0.00427247
318100 0.00848422
318200 0.00210405
318300 0.00168448
318400 0.000457228
318500 0.0036003
318600 0.0070868
318700 0.00626914
318800 0.00779962
318900 -0.00243706
319000 0.00638718
319100 0.00346601
319200 0.00119614
319300 0.0042595
319400 0.00365358
319500 0.00673798
319600 0.0080399
319700 0.00267138
319800 0.00684364
319900 0.00468918
320000 0.00725637
320100 0.00460035
320200 0.00520183
320300 -0.00114063
320400 0.0102377
320500 0.00184196
320600 -0.00313254
320700 0.00658542
320800 0.000927417
320900 0.00271272
321000 0.00433054
321100 0.0044544
321200 0.0123495
321300 0.0102633
321400 0.0025813
321500 0.0111494
321600 0.00786965
321700 0.00131557
321800 -0.000750367
321900 0.000525357
322000 0.0058024
322100 0.00719752
322200 0.00461018
322300 -0.000967351
322400 0.00381031
322500 0.00369351
322600 0.0056518
322700 0.00352794
322800 0.00461675
322900 0.00659693
323000 -0.000676546
323100 0.0031323
323200 0.000434736
323300 0.00676154
323400 9.45365e-05
323500 0.000290457
323600 0.00497795
323700 0.00405001
323800 0.0025988
323900 0.00147606
324000 0.00495094
324100 0.00281234
324200 -0.00299228
324300 0.00141096
324400 0.00691242
324500 0.00637257
324600 0.00973947
324700 0.0107359
324800 0.00390081
324900 0.00659804
325000 0.00674874
325100 0.00452148
325200 0.00493073
325300 0.00807128
325400 0.00513516
325500 0.00412583
325600 0.00285941
325700 0.000979943
325800 0.0153643
325900 0.00251785
326000 0.00463826
326100 0.00956793
326200 0.00400665
326300 -0.00206484
326400 0.000816441
326500 0.00337563
326600 0.00762321
326700 0.0050732
326800 0.00959767
326900 0.00621265
327000 0.00224221
327100 0.00535657
327200 0.00180728
327300 0.00706027
327400 0.00292914
327500 0.0114611
327600 0.00689291
327700 -0.00387887
327800 0.00770945
327900 0.00620361
328000 0.000572137
328100 0.00463514
328200 0.00567259
328300 0.00168705
328400 0.0018128
328500 0.00479138
328600 0.00933652
328700 0.00642712
328800 0.00406308
328900 0.00181114
329000 0.00346468
329100 0.0115534
329200 0.0110797
329300 0.00345353
329400 0.00597404
329500 0.00514929
329600 0.0038327
329700 0.00466522
329800 0.00805423
329900 0.0095359
330000 0.00590458
330100 -0.00491338
330200 0.00102611
330300 0.00581689
330400 0.00841749
330500 0.0053024
330600 0.00240016
330700 0.000470297
330800 0.00666323
330900 0.00557958
331000 0.000511475
331100 0.0101498
331200 0.00193976
331300 0.00700513
331400 0.006191
331500 0.00510299
331600 0.00457972
331700 0.0105809
331800 0.0118058
331900 0.00773798
332000 0.0129477
332100 0.010669
332200 0.00800498
332300 0.00463529
332400 0.00286156
332500 0.00378763
332600 0.00990781
332700 0.00414674
332800 0.00332409
332900 0.000155272
333000 -0.0018128
333100 0.00544189
333200 0.00222787
333300 0.00275336
333400 0.00515188
333500 0.00518792
333600 0.00585959
333700 0.00990589
333800 -0.000239335
333900 0.00745365
334000 0.00814097
334100 -0.000303022
334200 0.00550171
334300 0.00844905
334400 0.0101998
334500 0.00159216
334600 0.00211493
334700 0.00345529
334800 0.00534319
334900 0.00848776
335000 0.00552061
335100 0.00726359
335200 0.00141245
335300 0.0026007
335400 -0.00135495
335500 0.0044674
335600 0.0108892
335700 0.0134571
335800 0.00494296
335900 0.00586483
336000 0.00399579
336100 -0.00176534
336200 0.0041386
336300 0.00129386
336400 0.00893066
336500 0.00770476
336600 0.00733231
336700 0.0051653
336800 0.00261982
336900 0.00170065
337000 0.000595157
337100 0.0134243
337200 0.00162564
337300 0.00143503
337400 0.00311963
337500 0.00928788
337600 0.00755511
337700 0.0077577
337800 0.0096179
337900 0.00584508
338000 0.00941689
338100 0.0104678
338200 0.00439109
338300 0.00196168
338400 0.0102661
338500 0.0073322
338600 0.00237848
338700 0.0079502
338800 0.00650389
338900 -0.00441824
339000 -0.00484982
339100 0.00891728
339200 0.00931209
339300 0.00506311
339400 0.00555275
339500 0.00399256
339600 -0.00161554
339700 0.003554
339800 0.011587
339900 0.00442698
340000 -0.0015367
340100 0.00103518
340200 -0.00115847
340300 0.00415994
340400 0.0089075
340500 0.000549119
340600 0.00128606
340700 0.00325869
340800 -0.00430914
340900 0.00158843
341000 0.00482427
341100 0.00733518
341200 0.00435338
341300 0.0104724
341400 0.00564031
341500 0.00261488
341600 0.00217757
341700 0.00690011
341800 0.00516741
341900 0.00314747
342000 0.0146517
342100 0.00481682
342200 0.004069
342300 0.000137807
342400 0.00607067
342500 0.00367462
342600 0.00480092
342700 0.0040837
342800 0.000282329
342900 0.00338171
343000 0.00239635
343100 0.00724428
343200 0.00359616
343300 0.00024599
343400 0.00652107
343500 0.00707066
343600 0.0109075
343700 0.000993259
343800 0.0109178
343900 0.00364895
344000 0.00999604
344100 0.00945672
344200 0.00305048
344300 0.00281418
344400 0.00643821
344500 0.00316214
344600 -0.000448396
344700 0.00358378
344800 0.0028584
344900 0.00705619
345000 0.00493016
345100 0.00235072
345200 -0.000118017
345300 0.00302781
345400 0.00489697
345500 -0.000332473
345600 0.00661786
345700 0.000300353
345800 0.00436909
345900 0.00826454
346000 0.0074126
346100 0.00457351
346200 0.00671475
346300 0.00183236
346400 0.00542497
346500 0.00879565
346600 0.00916907
346700 0.00805547
346800 0.00972683
346900 0.00724453
347000 0.00183971
347100 0.0114584
347200 0.00503149
347300 0.00394297
347400 0.00610469
347500 0.00723294
347600 0.00940155
347700 0.00494691
347800 0.00399024
347900 0.00516052
348000 0.0104008
348100 0.0058227
348200 0.00544736
348300 0.00384748
348400 0.00879114
348500 0.00226448
348600 0.000511382
348700 0.00485176
348800 0.00152038
348900 0.00783108
349000 0.00650766
349100 -0.00152408
349200 0.000181475
349300 0.014216
349400 0.00179131
349500 0.0040956
349600 0.00381443
349700 0.00797627
349800 0.00231724
349900 0.00500509
350000 0.00293823
350100 0.000298076
350200 0.00581797
350300 0.00258703
350400 0.00371002
350500 0.0107611
350600 0.00861268
350700 0.00531683
350800 0.00414095
350900 0.00901761
351000 0.00609155
351100 0.000770563
351200 0.00693866
351300 0.00583488
351400 0.00870738
351500 0.00383531
351600 0.00276597
351700 -0.00135744
351800 0.000165726
351900 0.00824328
352000 0.00625896
352100 0.00325257
352200 0.00205765
352300 0.00856047
352400 0.00519228
352500 0.00675952
352600 0.00317454
352700 0.00134674
352800 0.00287774
352900 0.00174073
353000 0.00396702
353100 0.00430143
353200 0.00185984
353300 0.00366756
353400 0.00395924
353500 0.00468958
353600 0.00852553
353700 0.00429084
353800 0.00865881
353900 0.0063328
354000 0.0081306
354100 0.00297727
354200 0.00238313
354300 0.00213936
354400 0.00178108
354500 0.00873878
354600 -0.00283835
354700 0.00348197
354800 0.00610759
354900 0.0109724
355000 0.00454197
355100 0.006774
355200 0.00213725
355300 0.000945749
355400 -0.000128895
355500 0.00502294
355600 0.00324269
355700 0.00666831
355800 0.00584063
355900 0.00332764
356000 0.000799425
356100 0.00610697
356200 0.00265514
356300 0.00892069
356400 0.00520156
356500 0.00721922
356600 -0.000154399
356700 0.00458001
356800 0.00182322
356900 0.00349682
357000 0.0131684
357100 0.00331756
357200 0.0104016
357300 0.00402992
357400 0.00273082
357500 0.00533
357600 0.00638873
357700 -0.000571925
357800 0.00329082
357900 0.00380415
358000 0.0022661
358100 0.00635529
358200 0.00939755
358300 -0.00203484
358400 0.0128445
358500 0.000824567
358600 0.00338534
358700 0.0139966
358800 0.00423506
358900 0.0105771
359000 0.0028471
359100 0.00447644
359200 0.00966928
359300 0.0114641
359400 0.00753276
359500 0.00539112
359600 0.0112918
359700 0.00851849
359800 0.00258716
359900 0.00620243
360000 0.00269096
360100 0.000315623
360200 -0.0040889
360300 0.0056594
360400 0.00721093
360500 0.00652479
360600 0.00388606
360700 0.00214188
360800 0.00305699
360900 0.000886761
361000 0.00898311
361100 0.000580036
361200 0.00758366
361300 0.00205968
361400 0.00369779
361500 0.00383033
361600 0.00923237
361700 0.0018238
361800 0.000451433
361900 0.00414791
362000 0.00135934
362100 0.00267906
362200 0.00831946
362300 0.0092698
362400 0.00355136
362500 0.00622217
362600 0.00970224
362700 0.00383498
362800 0.00544279
362900 0.00445738
363000 0.00499609
363100 0.0057462
363200 0.00420829
363300 0.00297061
363400 0.00826202
363500 -0.00111187
363600 0.00198267
363700 0.00197211
363800 0.00989527
363900 -0.00260309
364000 0.00226724
364100 0.0136128
364200 0.0068738
364300 -2.62818e-05
364400 0.00256553
364500 0.00693805
364600 0.0041418
364700 0.0121761
364800 0.000475525
364900 0.00589017
365000 0.00297725
365100 0.00182384
365200 0.00205158
365300 0.00559539
365400 0.0027237
365500 0.00564908
365600 0.00467256
365700 0.00480545
365800 0.0069275
365900 0.00673091
366000 0.00567271
366100 0.00576933
366200 0.00515772
366300 0.00611149
366400 0.00309581
366500 0.00625488
366600 0.0106404
366700 0.00621058
366800 0.00731545
366900 7.76914e-05
367000 -0.00481149
367100 0.00292151
367200 0.00768159
367300 0.00148447
367400 0.00229528
367500 0.00375144
367600 0.00734527
367700 0.0043039
367800 0.00824508
367900 0.00537272
368000 0.00963273
368100 0.00164399
368200 0.00409158
368300 0.00316353
368400 -0.00416834
368500 0.00623271
368600 0.00586574
368700 0.00224595
368800 -0.000739454
368900 0.00337607
369000 0.0039051
369100 0.00179933
369200 0.00126137
369300 0.0091096
369400 0.00181024
369500 0.00448631
369600 0.00415098
369700 0.0102121
369800 0.00719424
369900 0.0140463
370000 0.000974429
370100 0.0098603
370200 0.0015077
370300 0.0162703
370400 0.00804756
370500 0.000658367
370600 0.00433338
370700 0.00788283
370800 0.0040502
370900 0.00661184
371000 0.00558544
371100 0.00860464
371200 -0.000150879
371300 0.00593148
371400 0.00903859
371500 0.00601397
371600 0.00884568
371700 0.0112876
371800 0.00701982
371900 0.00572477
372000 0.00466668
372100 0.00135657
372200 -0.00115297
372300 -0.000358819
372400 0.00151271
372500 0.00644596
372600 0.00639489
372700 0.00445204
372800 0.00129326
372900 0.00493717
373000 0.00233065
373100 0.00508134
373200 0.00256359
373300 0.00366908
373400 0.00225579
373500 0.00303974
373600 0.000471153
373700 0.00568092
373800 0.00240621
373900 0.00260269
374000 0.00566886
374100 0.00660175
374200 0.00624633
374300 0.0046596
374400 0.00814338
374500 -0.00171522
374600 0.00179105
374700 0.00532099
374800 0.00573013
374900 0.00470287
375000 0.00331407
375100 0.00719263
375200 0.00239956
375300 0.00684204
375400 0.00584061
375500 0.0066231
375600 0.00597382
375700 0.00279851
375800 0.00406606
375900 0.00922526
376000 0.00798538
376100 0.0108906
376200 0.0100705
376300 0.000284459
376400 0.00153111
376500 0.00778261
376600 0.00262468
376700 0.013693
376800 0.00566773
376900 0.00358444
377000 0.00684031
377100 0.0114066
377200 0.00853027
377300 0.00416808
377400 0.00628587
377500 0.00349011
377600 0.00755472
377700 0.00381283
377800 -0.00200164
377900 0.00933973
378000 0.00659114
378100 0.00351199
378200 0.00268871
378300 0.0108479
378400 0.00493857
378500 0.00106539
378600 0.0076553
378700 0.00870451
378800 0.00382439
378900 0.00875362
379000 0.0067299
379100 0.00448764
379200 0.00393985
379300 0.00471935
379400 0.00436302
379500 0.00194131
379600 0.00020483
379700 0.0119161
379800 0.00487474
379900 0.0113288
380000 -0.00156764
380100 -0.00400549
380200 0.000847588
380300 0.0068951
380400 0.00785572
380500 0.00675959
380600 0.00722643
380700 0.00933805
380800 0.0104334
380900 0.00549893
381000 0.00712441
381100 0.0036009
381200 0.00690063
381300 0.00347133
381400 0.00440485
381500 0.00292377
381600 0.0055154
381700 0.0106424
381800 0.00849908
381900 0.00511504
382000 0.00577178
382100 -0.000106336
382200 0.00926033
382300 0.00610592
382400 0.00463705
382500 0.0115605
382600 0.00522328
382700 0.00901539
382800 0.000999845
382900 0.00111072
383000 0.00444294
383100 -0.00102121
383200 0.00283217
383300 0.00509124
383400 0.0075268
383500 0.0084466
383600 -0.00188713
383700 0.00109723
383800 0.00152507
383900 0.0101209
384000 0.00556597
384100 0.00462899
384200 0.00624214
384300 0.00667445
384400 0.00805953
384500 0.00730205
384600 0.00322475
384700 0.00666387
384800 0.00783206
384900 0.00530785
385000 0.00350173
385100 0.00227564
385200 0.00480105
385300 0.00142862
385400 0.00984055
385500 0.00932986
385600 0.0140746
385700 0.0113396
385800 0.00394902
385900 0.00563799
386000 0.00404516
386100 0.00403227
386200 0.00494615
386300 0.00573911
386400 0.00414903
386500 0.00807742
386600 0.0100204
386700 0.00471141
386800 0.00389302
386900 -0.00166124
387000 -0.000481898
387100 0.00283311
387200 0.00267491
387300 0.00239851
387400 0.00498803
387500 0.00533419
387600 0.00544932
387700 0.00619886
387800 0.00606904
387900 0.00373593
388000 0.0086952
388100 0.00579713
388200 0.00823571
388300 0.00232871
388400 0.00165178
388500 0.00551894
388600 0.00603928
388700 0.00142033
388800 0.00154005
388900 0.00646305
389000 0.00449843
389100 0.00956786
389200 0.0060337
389300 0.00796059
389400 0.00248387
389500 0.00236905
389600 0.00248838
389700 -0.000922392
389800 0.00288185
389900 0.00745278
390000 0.00339792
390100 0.00319042
390200 0.00588988
390300 -0.00194394
390400 0.00955108
390500 0.00905727
390600 -0.00103932
390700 -0.000176184
390800 0.00688165
390900 0.00354262
391000 0.00476922
391100 0.00962258
391200 0.00459411
391300 0.0110304
391400 0.00515425
391500 0.0108077
391600 0.0118927
391700 0.00705041
391800 0.00298826
391900 -0.00174023
392000 0.00542742
392100 0.00480329
392200 0.00690742
392300 0.00973261
392400 0.00349136
392500 0.00381964
392600 0.0068053
392700 0.00670367
392800 0.00209822
392900 0.00841703
393000 0.00482445
393100 0.00100309
393200 -0.00101538
393300 0.00773606
393400 0.0102971
393500 -0.00055645
393600 0.00616582
393700 0.00844262
393800 0.00434724
393900 0.0130879
394000 0.00551132
394100 0.00762814
394200 -0.00153925
394300 0.00394748
394400 0.0112916
394500 0.00334288
394600 0.00554844
394700 0.00487042
394800 0.00356908
394900 0.00532496
395000 0.00650041
395100 -6.57668e-05
395200 0.00505996
395300 0.0093377
395400 0.00361424
395500 0.00805681
395600 0.0106875
395700 0.0050156
395800 0.00710698
395900 0.00637503
396000 0.00182406
396100 0.00230155
396200 0.00324057
396300 0.00747019
396400 0.00698268
396500 0.00713267
396600 0.00619463
396700 0.00492059
396800 0.0119943
396900 0.00332477
397000 0.00309946
397100 0.00855454
397200 0.00500221
397300 0.00622237
397400 0.00673589
397500 0.00628414
397600 0.00418771
397700 0.0118609
397800 0.00690205
397900 0.000572062
398000 0.00617377
398100 0.00268959
398200 0.00891192
398300 -0.000191062
398400 0.00445037
398500 0.00789502
398600 0.0118394
398700 -0.0024203
398800 0.00661104
398900 0.000940463
399000 0.003558
399100 0.00200171
399200 0.00421427
399300 0.00512468
399400 0.00534957
399500 0.00402894
399600 0.00426714
399700 0.00981067
399800 -0.00164695
399900 -0.00161551
400000 0.00282755
400100 0.00433046
400200 0.00959277
400300 0.00689255
400400 -0.00185475
400500 0.00259007
400600 0.00667801
400700 0.00320532
400800 0.00448382
400900 0.00624547
401000 0.00708749
401100 0.00362048
401200 0.003738
401300 0.00528133
401400 0.00378902
401500 0.00400776
401600 0.000276717
401700 -0.000712287
401800 0.0104861
401900 0.0114731
402000 -0.0012721
402100 0.00581707
402200 0.00618161
402300 0.0106963
402400 0.00275141
402500 -0.00428478
402600 0.00260304
402700 0.00624645
402800 0.00346641
402900 6.57947e-05
403000 0.00184242
403100 0.00444227
403200 0.00730191
403300 0.0052019
403400 0.00944658
403500 0.00408555
403600 0.00903299
403700 0.0058865
403800 0.00547818
403900 0.00501376
404000 0.0142972
404100 0.0123875
404200 0.00990098
404300 0.00679032
404400 0.000429622
404500 0.00526964
404600 0.00899167
404700 0.00693387
404800 0.0031596
404900 0.00452673
405000 -0.00169987
405100 0.00588324
405200 0.00558833
405300 0.00408202
405400 0.00761045
405500 0.00361607
405600 -0.000347808
405700 -0.00112485
405800 0.00685788
405900 0.00890577
406000 0.0139293
406100 0.00598978
406200 0.00859975
406300 0.00655476
406400 0.00301723
406500 8.60812e-05
406600 -0.00135327
406700 0.0111494
406800 0.00666283
406900 0.003574
407000 0.00984666
407100 0.000757962
407200 0.0130981
407300 0.00204268
407400 0.00330187
407500 -0.00215903
407600 0.00818195
407700 0.00784756
407800 0.00822907
407900 0.00285955
408000 0.00255364
408100 -0.00166242
408200 0.0104553
408300 0.00224376
408400 0.00190294
408500 0.0049372
408600 0.00699337
408700 0.00918525
408800 9.77658e-05
408900 0.00316156
409000 0.00510671
409100 0.0114582
409200 0.0043217
409300 0.00395098
409400 0.00955712
409500 0.00641418
409600 0.000962229
409700 0.00493347
409800 0.000945442
409900 0.00792114
410000 0.00522733
410100 0.00701927
410200 0.00886678
410300 0.00195966
410400 0.000736767
410500 0.00757816
410600 0.00100229
410700 0.00708482
410800 0.00832006
410900 0.00718485
411000 0.00902762
411100 -0.00228991
411200 0.00578856
411300 -0.00156717
411400 0.0100872
411500 0.00476227
411600 0.00734484
411700 0.00243054
411800 0.00930645
411900 0.00391215
412000 0.0056565
412100 -0.00152892
412200 0.00130146
412300 0.00209523
412400 0.0120654
412500 0.00638185
412600 0.00758122
412700 0.00218171
412800 0.00337689
412900 0.00440801
413000 0.00706353
413100 0.00810675
413200 0.00765999
413300 0.00789294
413400 -0.00236201
413500 0.00364609
413600 0.0077893
413700 0.0117985
413800 0.00403908
413900 0.00458491
414000 0.00764793
414100 0.00207765
414200 -0.00218187
414300 0.00489911
414400 0.00579876
414500 -0.000875929
414600 0.0091342
414700 0.0067142
414800 0.00644397
414900 0.007527
415000 -0.00287747
415100 0.00894378
415200 0.00529187
415300 0.0111533
415400 0.00263179
415500 0.00358816
415600 0.00844457
415700 0.00525729
415800 0.00417921
415900 0.00908013
416000 0.00971917
416100 0.00135307
416200 0.00364745
416300 0.00985179
416400 -0.00265445
416500 0.00470403
416600 0.00871691
416700 0.00284448
416800 0.00651886
416900 0.00600394
417000 0.00341091
417100 0.00614149
417200 0.00637075
417300 0.00374183
417400 0.00512251
417500 0.00352452
417600 0.00751555
417700 0.00395484
417800 0.0102024
417900 0.00679073
418000 -0.000313207
418100 0.00380283
418200 0.00156568
418300 0.00256141
418400 -0.00258099
418500 0.00789469
418600 0.00586167
418700 3.17515e-05
418800 0.000358121
418900 0.0056001
419000 0.00123812
419100 0.00870017
419200 -0.00126844
419300 0.00456266
419400 0.00193078
419500 0.000686449
419600 -0.00183049
419700 0.000572101
419800 0.00676883
419900 0.00622273
420000 0.00313268
420100 0.00250508
420200 0.00606244
420300 0.00446117
420400 0.00538959
420500 0.00342798
420600 0.0113745
420700 0.00698485
420800 0.00531121
420900 0.00377781
421000 0.00615474
421100 0.0037475
421200 0.00902529
421300 0.00709074
421400 0.00165522
421500 0.00802669
421600 0.00674272
421700 0.00668968
421800 0.00305833
421900 -0.0030961
422000 0.00380852
422100 0.0101184
422200 0.00515628
422300 0.00612866
422400 0.00496905
422500 0.00211557
422600 0.00915649
422700 0.00675631
422800 0.00481124
422900 0.012298
423000 0.00521196
423100 0.00568845
423200 0.0084176
423300 0.00629235
423400 0.00890729
423500 0.00763113
423600 0.00355397
423700 0.00689065
423800 0.0102854
423900 0.00996889
424000 0.00612162
424100 0.00514369
424200 0.004958
424300 0.00832915
424400 0.00773687
424500 -7.96501e-05
424600 0.00982684
424700 0.00391575
424800 0.00589752
424900 0.00532074
425000 -8.21965e-05
425100 -0.00378544
425200 0.00274722
425300 0.00635535
425400 0.00101993
425500 0.00345815
425600 0.0135429
425700 0.00986051
425800 0.0123233
425900 0.00664387
426000 0.00669924
426100 0.0109411
426200 0.00643382
426300 0.00880065
426400 0.00403563
426500 0.00644633
426600 0.00912238
426700 0.00490562
426800 0.00753221
426900 0.00671373
427000 0.00641393
427100 0.00681671
427200 0.011401
427300 0.00676418
427400 0.00834257
427500 0.0042811
427600 -0.000278416
427700 -0.00130737
427800 0.00433787
427900 0.00653659
428000 0.000399571
428100 0.000760498
428200 0.00247936
428300 0.00679258
428400 -0.00386815
428500 0.00944697
428600 0.00260689
428700 -0.00334919
428800 0.00854035
428900 0.00148024
429000 -0.000185755
429100 0.00892369
429200 0.0020166
429300 0.00214203
429400 0.00433329
429500 0.00421111
429600 0.00585202
429700 0.00377453
429800 0.00723241
429900 -0.00139743
430000 0.00622227
430100 0.00529813
430200 0.00251161
430300 0.0130664
430400 0.00202955
430500 0.00514326
430600 0.010142
430700 0.0117046
430800 0.00509187
430900 0.00590274
431000 0.00362273
431100 0.0101216
431200 0.00504858
431300 0.00288603
431400 0.00959067
431500 0.000999215
431600 0.00497103
431700 0.000360619
431800 0.00123026
431900 0.00833434
432000 0.00474672
432100 0.00352864
432200 0.00724819
432300 0.00690412
432400 0.00122335
432500 0.00496413
432600 0.00407183
432700 0.012215
432800 0.00331443
432900 0.0095875
433000 0.0081936
433100 0.00432648
433200 0.00715556
433300 0.00681587
433400 0.00596562
433500 0.000903435
433600 -0.000421916
433700 0.00465312
433800 0.001422
433900 0.00767809
434000 0.00377217
434100 0.000366581
434200 -0.000729706
434300 0.0025322
434400 0.00873523
434500 0.00104559
434600 0.000403224
434700 0.00514959
434800 0.0075034
434900 0.0069818
435000 0.00512387
435100 0.00633721
435200 0.00484542
435300 0.00259521
435400 -0.000926753
435500 0.00769817
435600 0.00545392
435700 0.00654905
435800 0.00416783
435900 0.00147132
436000 0.00639775
436100 0.00578273
436200 0.00578805
436300 0.00797137
436400 0.00320182
436500 0.00352658
436600 0.00252851
436700 0.00573326
436800 0.00388309
436900 7.99128e-05
437000 0.00973528
437100 0.000718912
437200 0.00443874
437300 0.00842098
437400 0.00815921
437500 0.0114381
437600 -0.00177838
437700 0.00129591
437800 0.0074664
437900 0.00705755
438000 0.00146643
438100 0.00444657
438200 0.0033039
438300 0.000822169
438400 0.0043241
438500 0.0080521
438600 0.00296667
438700 0.00565706
438800 -0.00150727
438900 0.00240398
439000 0.00444965
439100 0.0108996
439200 0.00643602
439300 0.0114037
439400 0.00563919
439500 0.00855615
439600 0.00776873
439700 0.00809528
439800 0.00550146
439900 0.00514665
440000 0.00281268
440100 0.00620784
440200 0.00483744
440300 -0.00106373
440400 0.00522127
440500 0.000826838
440600 0.00638747
440700 0.00900642
440800 0.00667067
440900 0.00274044
441000 -0.00455156
441100 0.00437879
441200 0.00126786
441300 0.00541791
441400 0.00682966
441500 0.00162488
441600 0.0012557
441700 0.0104684
441800 0.00527511
441900 0.00297933
442000 0.0069488
442100 0.00457178
442200 0.0044809
442300 0.000724007
442400 0.00852508
442500 0.00838386
442600 0.00720194
442700 0.00776399
442800 0.01574
442900 -0.00023452
443000 0.00272702
443100 0.00794144
443200 0.00458893
443300 0.000211353
443400 0.00633614
443500 0.0104642
443600 0.0043841
443700 0.000839893
443800 0.00356802
443900 0.0139477
444000 0.00315826
444100 0.00298109
444200 0.00501795
444300 0.00282125
444400 0.00655537
444500 -0.0017103
444600 0.0107667
444700 0.00395972
444800 0.0124996
444900 0.00264967
445000 0.00142787
445100 0.00297773
445200 0.00488529
445300 0.00912078
445400 0.0022675
445500 0.00804322
445600 0.0114494
445700 0.00521749
445800 0.00238377
445900 -0.000433648
446000 0.00852369
446100 0.00346343
446200 0.000774556
446300 7.72546e-07
446400 0.00874916
446500 0.00522716
446600 0.00741364
446700 0.0094957
446800 0.0100572
446900 -0.000450313
447000 0.0032637
447100 -0.00358136
447200 0.00568693
447300 0.00591936
447400 0.00530494
447500 0.00932642
447600 0.00859755
447700 0.00322064
447800 0.00775723
447900 0.00558402
448000 0.00177938
448100 0.0021757
448200 0.00467898
448300 0.00948078
448400 0.00782408
448500 0.00273807
448600 0.00554785
448700 0.00676166
448800 0.00173052
448900 0.00761035
449000 0.00430341
449100 0.0113883
449200 -0.000971252
449300 0.00354608
449400 0.0101177
449500 0.00686003
449600 0.0036959
449700 0.00171353
449800 0.00377668
449900 0.00639177
450000 0.00971801
450100 0.00803373
450200 0.00373182
450300 0.00230251
450400 -0.0029644
450500 -0.00121433
450600 0.0113258
450700 0.00697471
450800 0.0042133
450900 0.0125443
451000 0.00454125
451100 0.00735385
451200 -0.00390418
451300 -0.000239469
451400 0.0108533
451500 0.00580956
451600 0.00178501
451700 0.00248388
451800 0.00544768
451900 0.00757255
452000 0.00094464
452100 -0.000379195
452200 0.00666789
452300 0.000451417
452400 0.00661278
452500 0.00603516
452600 0.00500816
452700 0.00619748
452800 0.0100892
452900 0.011223
453000 0.00511462
453100 0.005744
453200 0.0048317
453300 0.00988467
453400 0.00697894
453500 0.00831142
453600 0.00407966
453700 0.00456699
453800 0.00317654
453900 -0.00122794
454000 0.0034095
454100 0.00825183
454200 0.00361694
454300 0.00729825
454400 0.0063724
454500 0.0094761
454600 0.000833908
454700 0.00333063
454800 0.00787563
454900 0.00771061
455000 0.0084683
455100 0.000346386
455200 0.0049705
455300 0.00580589
455400 0.00719052
455500 0.00553625
455600 0.00715513
455700 0.00251751
455800 0.00592158
455900 0.00279149
456000 -0.00395977
456100 0.00211751
456200 0.00388597
456300 0.00576902
456400 0.00631827
456500 0.00738122
456600 0.00458408
456700 0.00499811
456800 0.00599658
456900 0.000545066
457000 0.00737216
457100 0.0161112
457200 0.0012428
457300 0.00648978
457400 -0.00266457
457500 -0.000187895
457600 0.00040264
457700 0.00894971
457800 0.00125287
457900 0.00493772
458000 -0.000785428
458100 4.85038e-05
458200 0.00379217
458300 0.00827809
458400 0.000279178
458500 0.00479881
458600 0.00460039
458700 0.00424652
458800 0.00316466
458900 0.00819855
459000 0.00422306
459100 0.0035055
459200 0.00889346
459300 0.0059166
459400 0.000729236
459500 0.00287406
